00_009,-9.609467146772833
00_025,-9.58424883089702
00_001,-9.437887215769438
00_033,-9.728781732238241
00_010,-9.589049122135394
00_002,-9.467882933289294
00_026,-9.467332521639445
00_034,-9.531682290304731
00_027,-9.475312755267268
00_011,-9.496580169241787
00_003,-9.45678215361867
00_035,-9.922545345444247
00_028,-9.521272324210582
00_004,-9.485705193023994
00_012,-9.485054462652217
00_036,-10.005756128899009
00_029,-9.45957260440512
00_013,-9.651300791367875
00_005,-9.469314348719156
00_037,-9.482968388592797
00_030,-9.483231019736253
00_014,-9.443219178233528
00_006,-9.744670045418347
00_038,-9.547159566127373
00_031,-9.439386721649193
00_015,-9.7264040771621
00_007,-9.53586077895485
00_039,-9.830958638145152
00_040,-9.690672964788243
00_032,-9.453070769956678
00_016,-9.484429112914432
00_008,-9.455675338636713
00_041,-9.48130545216175
00_057,-9.45334776120223
00_049,-9.483385658924783
00_065,-9.47400382079274
00_042,-9.476471230444869
00_058,-9.444756760172165
00_066,-9.438965510829918
00_050,-9.592637724373983
00_043,-9.459764081589704
00_067,-9.461262615729137
00_059,-9.466317030663811
00_051,-9.49899326232686
00_052,-9.530176141897881
00_073,-9.42917468353899
00_089,-9.46039943767743
00_081,-9.494450891749892
00_053,-9.495479099103864
00_074,-9.429440251142573
00_090,-9.532895085741165
00_082,-9.481966008295354
00_054,-9.739534208729127
00_091,-9.504838786579926
00_083,-9.453565085169243
00_075,-9.824553619227828
00_055,-9.425462545748221
00_092,-9.466043471081825
00_084,-9.455226425908387
00_076,-9.589726148713297
00_056,-9.47479410642013
00_093,-9.643114930487732
00_085,-9.51088200525426
00_077,-9.51781176469843
00_097,-9.47463934656694
00_094,-9.455978264374723
00_086,-9.480285912621053
00_078,-9.73131856013961
00_098,-9.463319410889405
00_095,-9.461299964293701
00_079,-9.554139526820704
00_087,-9.473794763219182
00_099,-9.946800379908582
00_096,-9.441786804390711
00_080,-9.472442107092782
00_088,-9.509366386446079
00_100,-9.514346696245555
00_105,-9.555923354405753
00_113,-9.454204578320477
00_121,-9.508582845867867
00_106,-9.533714382109256
00_101,-9.496622816473025
00_114,-9.471187121527809
00_122,-9.466988843652398
00_107,-9.589504581401444
00_102,-9.46497135747417
00_115,-9.468849864155832
00_123,-9.468653928125255
00_108,-9.46100437802827
00_103,-9.44478116221674
00_116,-9.455164480998342
00_124,-9.473887655014327
00_109,-9.454291137102992
00_104,-9.474964382487233
00_117,-9.448245049957658
00_125,-9.464963836196576
00_110,-9.514603468083259
00_118,-9.640313704600828
00_126,-9.45995034190852
00_111,-9.474680199944828
00_119,-9.526102216809763
00_127,-9.49305892660392
00_112,-9.450676241432639
00_120,-9.634308082803752
00_128,-9.533972463125233
00_001,-9.437887215769438
00_009,-9.609467146772833
00_002,-9.467882933289294
00_010,-9.589049122135394
00_017,-9.545927860552945
00_003,-9.45678215361867
00_011,-9.496580169241787
00_004,-9.485705193023994
00_012,-9.485054462652217
00_025,-9.58424883089702
00_005,-9.469314348719156
00_013,-9.651300791367875
00_006,-9.744670045418347
00_007,-9.53586077895485
00_026,-9.467332521639445
00_014,-9.443219178233528
00_027,-9.475312755267268
00_008,-9.455675338636713
00_015,-9.7264040771621
00_016,-9.484429112914432
00_041,-9.48130545216175
00_033,-9.728781732238241
00_028,-9.521272324210582
00_029,-9.45957260440512
00_042,-9.476471230444869
00_034,-9.531682290304731
00_043,-9.459764081589704
00_035,-9.922545345444247
00_030,-9.483231019736253
00_044,-9.490997134046571
00_036,-10.005756128899009
00_031,-9.439386721649193
00_037,-9.482968388592797
00_032,-9.453070769956678
00_038,-9.547159566127373
00_049,-9.483385658924783
00_039,-9.830958638145152
00_040,-9.690672964788243
00_050,-9.592637724373983
00_051,-9.49899326232686
00_052,-9.530176141897881
00_057,-9.45334776120223
00_053,-9.495479099103864
00_058,-9.444756760172165
00_054,-9.739534208729127
00_059,-9.466317030663811
00_055,-9.425462545748221
00_056,-9.47479410642013
00_065,-9.47400382079274
00_060,-9.51514537072729
00_066,-9.438965510829918
00_067,-9.461262615729137
00_068,-9.553173348443554
00_073,-9.42917468353899
00_074,-9.429440251142573
00_075,-9.824553619227828
00_076,-9.589726148713297
00_077,-9.51781176469843
00_078,-9.73131856013961
00_079,-9.554139526820704
00_080,-9.472442107092782
00_081,-9.494450891749892
00_082,-9.481966008295354
00_083,-9.453565085169243
00_084,-9.455226425908387
00_085,-9.51088200525426
00_086,-9.480285912621053
00_087,-9.473794763219182
00_088,-9.509366386446079
00_089,-9.46039943767743
00_090,-9.532895085741165
00_091,-9.504838786579926
00_092,-9.466043471081825
00_093,-9.643114930487732
00_094,-9.455978264374723
00_095,-9.461299964293701
00_096,-9.441786804390711
00_097,-9.47463934656694
00_098,-9.463319410889405
00_099,-9.946800379908582
00_100,-9.514346696245555
00_101,-9.496622816473025
00_102,-9.46497135747417
00_103,-9.44478116221674
00_104,-9.474964382487233
00_105,-9.555923354405753
00_106,-9.533714382109256
00_107,-9.589504581401444
00_108,-9.46100437802827
00_109,-9.454291137102992
00_110,-9.514603468083259
00_111,-9.474680199944828
00_112,-9.450676241432639
00_113,-9.454204578320477
00_114,-9.471187121527809
00_115,-9.468849864155832
00_116,-9.455164480998342
00_117,-9.448245049957658
00_118,-9.640313704600828
00_119,-9.526102216809763
00_120,-9.634308082803752
00_121,-9.508582845867867
00_122,-9.466988843652398
00_123,-9.468653928125255
00_124,-9.473887655014327
00_125,-9.464963836196576
00_126,-9.45995034190852
00_127,-9.49305892660392
00_128,-9.533972463125233
00_061,-9.540498841910551
00_018,-9.473924919984201
00_069,-9.479179430268575
00_062,-9.573702191921198
00_070,-9.503970073760517
00_019,-9.494086806680883
00_020,-9.515809749757592
00_071,-9.48295581408552
00_063,-9.528331966310924
00_021,-9.480153217959717
00_072,-9.621196609874907
00_064,-9.482451488721374
00_022,-9.486786380563622
00_023,-9.465033664492934
00_024,-9.455998634179851
00_001,-9.437887215769438
00_009,-9.609467146772833
00_002,-9.467882933289294
00_010,-9.589049122135394
00_017,-9.545927860552945
00_003,-9.45678215361867
00_011,-9.496580169241787
00_004,-9.485705193023994
00_018,-9.473924919984201
00_005,-9.469314348719156
00_012,-9.485054462652217
00_019,-9.494086806680883
00_006,-9.744670045418347
00_020,-9.515809749757592
00_025,-9.58424883089702
00_021,-9.480153217959717
